Cantidad Material: 11060
--------------------------------------------------------------------------------
|Material          |  Val.stk.valor.   |  Stock valorado   |    Cantidad SC    |
|71044             |             0  COP|             0  UN |             0  UN |
|71048             |             0  COP|             0  UN |             0  UN |
|71049             |             0  COP|             0  UN |             0  UN |
|71050             |             0  COP|             0  UN |             0  UN |
|71051             |             0  COP|             0  UN |             0  UN |
|71052             |             0  COP|             0  UN |             0  UN |
|71053             |             0  COP|             0  UN |             0  UN |
|71054             |             0  COP|             0  UN |             0  UN |
|71056             |             0  COP|             0  UN |             0  UN |
|71057             |             0  COP|             0  UN |             0  UN |
|71060             |             0  COP|             0  UN |             0  UN |
|71061             |             0  COP|             0  UN |             0  UN |
|71062             |             0  COP|             0  UN |             0  UN |
|71063             |             0  COP|             0  UN |             0  UN |
|71064             |             0  COP|             0  UN |             0  UN |
|71065             |             0  COP|             0  UN |             0  UN |
|71066             |             0  COP|             0  UN |             0  UN |
|71067             |             0  COP|             0  UN |             0  UN |
|71068             |             0  COP|             0  UN |             0  UN |
|71071             |             0  COP|             0  UN |             0  UN |
|71089             |             0  COP|             0  UN |             0  UN |
|71090             |             0  COP|             0  UN |             0  UN |
|71091             |             0  COP|             0  UN |             0  UN |
|71092             |             0  COP|             0  UN |             0  UN |
|71093             |             0  COP|             0  UN |             0  UN |
|71094             |             0  COP|             0  UN |             0  UN |
|71096             |             0  COP|             0  UN |             0  UN |
|71097             |             0  COP|             0  UN |             0  UN |
|71099             |             0  COP|             0  UN |             0  UN |
|71100             |             0  COP|             0  UN |             0  UN |
|71101             |             0  COP|             0  UN |             0  UN |
|71102             |             0  COP|             0  UN |             0  UN |
|71114             |             0  COP|             0  UN |             0  UN |
|71115             |             0  COP|             0  UN |             0  UN |
|71116             |             0  COP|             0  UN |             0  UN |
|71123             |             0  COP|             0  UN |             0  UN |
|71124             |             0  COP|             0  UN |             0  UN |
|71129             |             0  COP|             0  UN |             0  UN |
|71130             |             0  COP|             0  UN |             0  UN |
|71131             |             0  COP|             0  UN |             0  UN |
|71132             |             0  COP|             0  UN |             0  UN |
|71133             |             0  COP|             0  UN |             0  UN |
|7113300000        |             0  COP|             0  UN |             0  UN |
|71134             |             0  COP|             0  UN |             0  UN |
|7113400000        |             0  COP|             0  UN |             0  UN |
|71135             |             0  COP|             0  UN |             0  UN |
|7113500000        |             0  COP|             0  UN |             0  UN |
|71136             |             0  COP|             0  UN |             0  UN |
|71147             |             0  COP|             0  UN |             0  UN |
|71148             |             0  COP|             0  UN |             0  UN |
|71150             |             0  COP|             0  UN |             0  UN |
|71151             |             0  COP|             0  UN |             0  UN |
|71152             |             0  COP|             0  UN |             0  UN |
|71155             |             0  COP|             0  UN |             0  UN |
|71156             |             0  COP|             0  UN |             0  UN |
|71157             |             0  COP|             0  UN |             0  UN |
|71158             |             0  COP|             0  UN |             0  UN |
|71159             |             0  COP|             0  UN |             0  UN |
|71160             |             0  COP|             0  UN |             0  UN |
|71162             |             0  COP|             0  UN |             0  UN |
|71167             |             0  COP|             0  UN |             0  UN |
|71168             |             0  COP|             0  UN |             0  UN |
|71169             |             0  COP|             0  UN |             0  UN |
|71170             |             0  COP|             0  UN |             0  UN |
|71171             |             0  COP|             0  UN |             0  UN |
|71172             |             0  COP|             0  UN |             0  UN |
|71173             |             0  COP|             0  UN |             0  UN |
|71180             |             0  COP|             0  UN |             0  UN |
|71181             |             0  COP|             0  UN |             0  UN |
|71182             |             0  COP|             0  UN |             0  UN |
|71183             |             0  COP|             0  UN |             0  UN |
|71184             |             0  COP|             0  UN |             0  UN |
|71185             |             0  COP|             0  UN |             0  UN |
|71186             |             0  COP|             0  UN |             0  UN |
|71187             |             0  COP|             0  UN |             0  UN |
|71188             |             0  COP|             0  UN |             0  UN |
|71189             |             0  COP|             0  UN |             0  UN |
|71195             |             0  COP|             0  UN |             0  UN |
|71196             |             0  COP|             0  UN |             0  UN |
|71197             |             0  COP|             0  UN |             0  UN |
|71198             |             0  COP|             0  UN |             0  UN |
|71200             |             0  COP|             0  UN |             0  UN |
|71201             |             0  COP|             0  UN |             0  UN |
|71202             |             0  COP|             0  UN |             0  UN |
|71204             |             0  COP|             0  UN |             0  UN |
|71205             |             0  COP|             0  UN |             0  UN |
|71209             |             0  COP|             0  UN |             0  UN |
|71210             |             0  COP|             0  UN |             0  UN |
|71211             |             0  COP|             0  UN |             0  UN |
|71212             |             0  COP|             0  UN |             0  UN |
|71213             |             0  COP|             0  UN |             0  UN |
|71214             |             0  COP|             0  UN |             0  UN |
|71215             |             0  COP|             0  UN |             0  UN |
|71220             |             0  COP|             0  UN |             0  UN |
|71221             |             0  COP|             0  UN |             0  UN |
|71222             |             0  COP|             0  UN |             0  UN |
|71223             |             0  COP|             0  UN |             0  UN |
|71224             |             0  COP|             0  UN |             0  UN |
|71225             |             0  COP|             0  UN |             0  UN |
|71226             |             0  COP|             0  UN |             0  UN |
|71227             |             0  COP|             0  UN |             0  UN |
|71228             |             0  COP|             0  UN |             0  UN |
|71229             |             0  COP|             0  UN |             0  UN |
|71230             |             0  COP|             0  UN |             0  UN |
|71231             |             0  COP|             0  UN |             0  UN |
|71233             |             0  COP|             0  UN |             0  UN |
|71234             |             0  COP|             0  UN |             0  UN |
|71235             |             0  COP|             0  UN |             0  UN |
|71236             |             0  COP|             0  UN |             0  UN |
|71237             |             0  COP|             0  UN |             0  UN |
|71238             |             0  COP|             0  UN |             0  UN |
|71239             |             0  COP|             0  UN |             0  UN |
|71240             |             0  COP|             0  UN |             0  UN |
|71241             |             0  COP|             0  UN |             0  UN |
|71245             |             0  COP|             0  UN |             0  UN |
|71246             |             0  COP|             0  UN |             0  UN |
|71247             |             0  COP|             0  UN |             0  UN |
|71248             |             0  COP|             0  UN |             0  UN |
|71251             |             0  COP|             0  UN |             0  UN |
|71252             |             0  COP|             0  UN |             0  UN |
|71268             |             0  COP|             0  UN |             0  UN |
|71269             |             0  COP|             0  UN |             0  UN |
|71270             |             0  COP|             0  UN |             0  UN |
|71271             |             0  COP|             0  UN |             0  UN |
|71271030          |             0  COP|             0  UN |             0  UN |
|71271040          |             0  COP|             0  UN |             0  UN |
|71271050          |             0  COP|             0  UN |             0  UN |
|71271060          |             0  COP|             0  UN |             0  UN |
|71271070          |             0  COP|             0  UN |             0  UN |
|71271080          |             0  COP|             0  UN |             0  UN |
|71271130          |             0  COP|             0  UN |             0  UN |
|71271140          |             0  COP|             0  UN |             0  UN |
|71271160          |             0  COP|             0  UN |             0  UN |
|71271170          |             0  COP|             0  UN |             0  UN |
|71271180          |             0  COP|             0  UN |             0  UN |
|71271190          |             0  COP|             0  UN |             0  UN |
|71272             |             0  COP|             0  UN |             0  UN |
|71275             |             0  COP|             0  UN |             0  UN |
|71284             |             0  COP|             0  UN |             0  UN |
|71288             |             0  COP|             0  UN |             0  UN |
|71290             |             0  COP|             0  UN |             0  UN |
|71292             |             0  COP|             0  UN |             0  UN |
|71294             |             0  COP|             0  UN |             0  UN |
|71295             |             0  COP|             0  UN |             0  UN |
|71300             |             0  COP|             0  UN |             0  UN |
|71301             |             0  COP|             0  UN |             0  UN |
|71304             |             0  COP|             0  UN |             0  UN |
|71306             |             0  COP|             0  UN |             0  UN |
|71307             |             0  COP|             0  UN |             0  UN |
|71309             |             0  COP|             0  UN |             0  UN |
|71310             |             0  COP|             0  UN |             0  UN |
|71313             |             0  COP|             0  UN |             0  UN |
|71314             |             0  COP|             0  UN |             0  UN |
|71315             |             0  COP|             0  UN |             0  UN |
|71316             |             0  COP|             0  UN |             0  UN |
|71318             |             0  COP|             0  UN |             0  UN |
|71319             |             0  COP|             0  UN |             0  UN |
|71320             |             0  COP|             0  UN |             0  UN |
|71321             |             0  COP|             0  UN |             0  UN |
|71322             |             0  COP|             0  UN |             0  UN |
|71323             |             0  COP|             0  UN |             0  UN |
|71330             |             0  COP|             0  UN |             0  UN |
|71331             |             0  COP|             0  UN |             0  UN |
|71332             |             0  COP|             0  UN |             0  UN |
|71339             |             0  COP|             0  UN |             0  UN |
|71340             |             0  COP|             0  UN |             0  UN |
|71344             |             0  COP|             0  UN |             0  UN |
|71345             |             0  COP|             0  UN |             0  UN |
|71349             |             0  COP|             0  UN |             0  UN |
|7134S             |             0  COP|             0  UN |             0  UN |
|71350             |             0  COP|             0  UN |             0  UN |
|71354             |             0  COP|             0  UN |             0  UN |
|71360             |             0  COP|             0  UN |             0  UN |
|713604            |             0  COP|             0  KG |             0  KG |
|71370             |             0  COP|             0  UN |             0  UN |
|71371             |             0  COP|             0  UN |             0  UN |
|71372             |             0  COP|             0  UN |             0  UN |
|71373             |             0  COP|             0  UN |             0  UN |
|71375             |             0  COP|             0  UN |             0  UN |
|71376             |             0  COP|             0  UN |             0  UN |
|71378             |             0  COP|             0  UN |             0  UN |
|71379             |             0  COP|             0  UN |             0  UN |
|71381             |             0  COP|             0  UN |             0  UN |
|71382             |             0  COP|             0  UN |             0  UN |
|71383             |             0  COP|             0  UN |             0  UN |
|71384             |             0  COP|             0  UN |             0  UN |
|71386             |             0  COP|             0  UN |             0  UN |
|71387             |             0  COP|             0  UN |             0  UN |
|71390             |             0  COP|             0  UN |             0  UN |
|71391             |             0  COP|             0  UN |             0  UN |
|71395             |             0  COP|             0  UN |             0  UN |
|71397             |             0  COP|             0  UN |             0  UN |
|71398             |             0  COP|             0  UN |             0  UN |
|71399             |             0  COP|             0  UN |             0  UN |
|71399010          |             0  COP|             0  UN |             0  UN |
|71399020          |             0  COP|             0  UN |             0  UN |
|71399030          |             0  COP|             0  UN |             0  UN |
|71399040          |             0  COP|             0  UN |             0  UN |
|71399050          |             0  COP|             0  UN |             0  UN |
|71401             |             0  COP|             0  UN |             0  UN |
|71401010          |             0  COP|             0  UN |             0  UN |
|71401020          |             0  COP|             0  UN |             0  UN |
|71401030          |             0  COP|             0  UN |             0  UN |
|71401040          |             0  COP|             0  UN |             0  UN |
|71401050          |             0  COP|             0  UN |             0  UN |
|71401060          |             0  COP|             0  UN |             0  UN |
|71401070          |             0  COP|             0  UN |             0  UN |
|71401080          |             0  COP|             0  UN |             0  UN |
|71401090          |             0  COP|             0  UN |             0  UN |
|71401100          |             0  COP|             0  UN |             0  UN |
|71401110          |             0  COP|             0  UN |             0  UN |
|71401120          |             0  COP|             0  UN |             0  UN |
|71401130          |             0  COP|             0  UN |             0  UN |
|71401140          |             0  COP|             0  UN |             0  UN |
|71401150          |             0  COP|             0  UN |             0  UN |
|71402             |             0  COP|             0  UN |             0  UN |
|71403             |             0  COP|             0  UN |             0  UN |
|71404             |             0  COP|             0  UN |             0  UN |
|71408             |             0  COP|             0  UN |             0  UN |
|71409             |             0  COP|             0  UN |             0  UN |
|71410             |             0  COP|             0  UN |             0  UN |
|71411             |             0  COP|             0  UN |             0  UN |
|71412             |             0  COP|             0  UN |             0  UN |
|71414             |             0  COP|             0  UN |             0  UN |
|71425             |             0  COP|             0  UN |             0  UN |
|71428             |             0  COP|             0  UN |             0  UN |
|71429             |             0  COP|             0  UN |             0  UN |
|7142900AMP        |             0  COP|             0  UN |             0  UN |
|71430             |             0  COP|             0  UN |             0  UN |
|7143000AMP        |             0  COP|             0  UN |             0  UN |
|71432             |             0  COP|             0  UN |             0  UN |
|71434             |             0  COP|             0  UN |             0  UN |
|71436             |             0  COP|             0  UN |             0  UN |
|71437             |             0  COP|             0  UN |             0  UN |
|7143700AMP        |             0  COP|             0  UN |             0  UN |
|71438             |             0  COP|             0  UN |             0  UN |
|7143800AMP        |             0  COP|             0  UN |             0  UN |
|71439             |             0  COP|             0  UN |             0  UN |
|71441             |             0  COP|             0  UN |             0  UN |
|71442             |             0  COP|             0  UN |             0  UN |
|71443             |             0  COP|             0  UN |             0  UN |
|71444             |             0  COP|             0  UN |             0  UN |
|71445             |             0  COP|             0  UN |             0  UN |
|7144500AMP        |             0  COP|             0  UN |             0  UN |
|71446             |             0  COP|             0  UN |             0  UN |
|71447             |             0  COP|             0  UN |             0  UN |
|71448             |             0  COP|             0  UN |             0  UN |
|7144800AMP        |             0  COP|             0  UN |             0  UN |
|71449             |             0  COP|             0  UN |             0  UN |
|71456             |             0  COP|             0  UN |             0  UN |
|71460             |             0  COP|             0  UN |             0  UN |
|7146000AMP        |             0  COP|             0  UN |             0  UN |
|71462             |             0  COP|             0  UN |             0  UN |
|7146200AMP        |             0  COP|             0  UN |             0  UN |
|71463             |             0  COP|             0  UN |             0  UN |
|71464             |             0  COP|             0  UN |             0  UN |
|71465             |             0  COP|             0  UN |             0  UN |
|71466             |             0  COP|             0  UN |             0  UN |
|7146600AMP        |             0  COP|             0  UN |             0  UN |
|71467             |             0  COP|             0  UN |             0  UN |
|71468             |             0  COP|             0  UN |             0  UN |
|71469             |             0  COP|             0  UN |             0  UN |
|71470             |             0  COP|             0  UN |             0  UN |
|71471             |             0  COP|             0  UN |             0  UN |
|71472             |             0  COP|             0  UN |             0  UN |
|71474             |             0  COP|             0  UN |             0  UN |
|71475             |             0  COP|             0  UN |             0  UN |
|71476             |             0  COP|             0  UN |             0  UN |
|71486             |             0  COP|             0  UN |             0  UN |
|71491             |             0  COP|             0  UN |             0  UN |
|71492             |             0  COP|             0  UN |             0  UN |
|71497             |             0  COP|             0  UN |             0  UN |
|71499             |             0  COP|             0  UN |             0  UN |
|71500             |             0  COP|             0  UN |             0  UN |
|71505             |             0  COP|             0  UN |             0  UN |
|71506             |             0  COP|             0  UN |             0  UN |
|71507             |             0  COP|             0  UN |             0  UN |
|71508             |             0  COP|             0  UN |             0  UN |
|71509             |             0  COP|             0  UN |             0  UN |
|71510             |             0  COP|             0  UN |             0  UN |
|71511             |             0  COP|             0  UN |             0  UN |
|71512             |             0  COP|             0  UN |             0  UN |
|71513             |             0  COP|             0  UN |             0  UN |
|71514             |             0  COP|             0  UN |             0  UN |
|71515             |             0  COP|             0  UN |             0  UN |
|71516             |             0  COP|             0  UN |             0  UN |
|71517             |             0  COP|             0  UN |             0  UN |
|71518             |             0  COP|             0  UN |             0  UN |
|71519             |             0  COP|             0  UN |             0  UN |
|71520             |             0  COP|             0  UN |             0  UN |
|71521             |             0  COP|             0  UN |             0  UN |
|71522             |             0  COP|             0  UN |             0  UN |
|71535             |             0  COP|             0  UN |             0  UN |
|71536             |             0  COP|             0  UN |             0  UN |
|71537             |             0  COP|             0  UN |             0  UN |
|71543             |             0  COP|             0  UN |             0  UN |
|71544             |             0  COP|             0  UN |             0  UN |
|71545             |             0  COP|             0  UN |             0  UN |
|71547             |             0  COP|             0  UN |             0  UN |
|71549             |             0  COP|             0  UN |             0  UN |
|71554             |             0  COP|             0  UN |             0  UN |
|71557             |             0  COP|             0  UN |             0  UN |
|71558             |             0  COP|             0  UN |             0  UN |
|71559             |             0  COP|             0  UN |             0  UN |
|71560             |             0  COP|             0  UN |             0  UN |
|71571             |             0  COP|             0  UN |             0  UN |
|71572             |             0  COP|             0  UN |             0  UN |
|71579             |             0  COP|             0  UN |             0  UN |
|71581             |             0  COP|             0  UN |             0  UN |
|71583             |             0  COP|             0  UN |             0  UN |
|71584             |             0  COP|             0  UN |             0  UN |
|71585             |             0  COP|             0  UN |             0  UN |
|71591             |             0  COP|             0  UN |             0  UN |
|71611             |             0  COP|             0  UN |             0  UN |
|71612             |             0  COP|             0  UN |             0  UN |
|7161200AMP        |             0  COP|             0  UN |             0  UN |
|71613             |             0  COP|             0  UN |             0  UN |
|7161300AMP        |             0  COP|             0  UN |             0  UN |
|71614             |             0  COP|             0  UN |             0  UN |
|7161400AMP        |             0  COP|             0  UN |             0  UN |
|71615             |             0  COP|             0  UN |             0  UN |
|7161500AMP        |             0  COP|             0  UN |             0  UN |
|71617             |             0  COP|             0  UN |             0  UN |
|71624             |             0  COP|             0  UN |             0  UN |
|71625             |             0  COP|             0  UN |             0  UN |
|71626             |             0  COP|             0  UN |             0  UN |
|71640             |             0  COP|             0  UN |             0  UN |
|71641             |             0  COP|             0  UN |             0  UN |
|71642             |             0  COP|             0  UN |             0  UN |
|71643             |             0  COP|             0  UN |             0  UN |
|71648             |             0  COP|             0  UN |             0  UN |
|71671             |             0  COP|             0  UN |             0  UN |
|71672             |             0  COP|             0  UN |             0  UN |
|71673             |             0  COP|             0  UN |             0  UN |
|71674             |             0  COP|             0  UN |             0  UN |
|71677             |             0  COP|             0  UN |             0  UN |
|71678             |             0  COP|             0  UN |             0  UN |
|71679             |             0  COP|             0  UN |             0  UN |
|71680             |             0  COP|             0  UN |             0  UN |
|71684             |             0  COP|             0  UN |             0  UN |
|71696             |             0  COP|             0  UN |             0  UN |
|71697             |             0  COP|             0  UN |             0  UN |
|71699             |             0  COP|             0  UN |             0  UN |
|7169900AMP        |             0  COP|             0  UN |             0  UN |
|71700             |             0  COP|             0  UN |             0  UN |
|71701             |             0  COP|             0  UN |             0  UN |
|71704             |             0  COP|             0  UN |             0  UN |
|71705             |             0  COP|             0  UN |             0  UN |
|71709             |             0  COP|             0  UN |             0  UN |
|71722             |             0  COP|             0  UN |             0  UN |
|71723             |             0  COP|             0  UN |             0  UN |
|71748             |             0  COP|             0  UN |             0  UN |
|71759             |             0  COP|             0  UN |             0  UN |
|71761             |             0  COP|             0  UN |             0  UN |
|71781             |             0  COP|             0  UN |             0  UN |
|7178M             |             0  COP|             0  UN |             0  UN |
|7178T             |             0  COP|             0  UN |             0  UN |
|71795             |             0  COP|             0  UN |             0  UN |
|71796             |             0  COP|             0  UN |             0  UN |
|71797             |             0  COP|             0  UN |             0  UN |
|71798             |             0  COP|             0  UN |             0  UN |
|7179B             |             0  COP|             0  UN |             0  UN |
|7179T             |             0  COP|             0  UN |             0  UN |
|71800             |             0  COP|             0  UN |             0  UN |
|71801             |             0  COP|             0  UN |             0  UN |
|71802             |             0  COP|             0  UN |             0  UN |
|71803             |             0  COP|             0  UN |             0  UN |
|71804             |             0  COP|             0  UN |             0  UN |
|71806             |             0  COP|             0  UN |             0  UN |
|7180T             |             0  COP|             0  UN |             0  UN |
|71815             |             0  COP|             0  UN |             0  UN |
|7181T             |             0  COP|             0  UN |             0  UN |
|71826             |             0  COP|             0  UN |             0  UN |
|7182S             |             0  COP|             0  UN |             0  UN |
|71831             |             0  COP|             0  UN |             0  UN |
|71836             |             0  COP|             0  UN |             0  UN |
|71837             |             0  COP|             0  UN |             0  UN |
|71838             |             0  COP|             0  UN |             0  UN |
|71840             |             0  COP|             0  UN |             0  UN |
|71841             |             0  COP|             0  UN |             0  UN |
|71842             |             0  COP|             0  UN |             0  UN |
|71843             |             0  COP|             0  UN |             0  UN |
|71844             |             0  COP|             0  UN |             0  UN |
|71845             |             0  COP|             0  UN |             0  UN |
|71847             |             0  COP|             0  UN |             0  UN |
|71848             |             0  COP|             0  UN |             0  UN |
|71849             |             0  COP|             0  UN |             0  UN |
|71850             |             0  COP|             0  UN |             0  UN |
|71851             |             0  COP|             0  UN |             0  UN |
|71852             |             0  COP|             0  UN |             0  UN |
|71852AM           |             0  COP|             0  UN |             0  UN |
|71852PM           |             0  COP|             0  UN |             0  UN |
|71853             |             0  COP|             0  UN |             0  UN |
|71854             |             0  COP|             0  UN |             0  UN |
|71855             |             0  COP|             0  UN |             0  UN |
|71859             |             0  COP|             0  UN |             0  UN |
|7185T             |             0  COP|             0  UN |             0  UN |
|7185U             |             0  COP|             0  UN |             0  UN |
|71862             |             0  COP|             0  UN |             0  UN |
|71866             |             0  COP|             0  UN |             0  UN |
|71867             |             0  COP|             0  UN |             0  UN |
|71868             |             0  COP|             0  UN |             0  UN |
|7186T             |             0  COP|             0  UN |             0  UN |
|71870             |             0  COP|             0  UN |             0  UN |
|71873             |             0  COP|             0  UN |             0  UN |
|7187D             |             0  COP|             0  UN |             0  UN |
|71884             |             0  COP|             0  UN |             0  UN |
|71885             |             0  COP|             0  UN |             0  UN |
|71899             |             0  COP|             0  UN |             0  UN |
|71902             |             0  COP|             0  UN |             0  UN |
|719108            |             0  COP|             0  KG |             0  KG |
|71914             |             0  COP|             0  UN |             0  UN |
|71918             |             0  COP|             0  UN |             0  UN |
|71919             |             0  COP|             0  UN |             0  UN |
|71920             |             0  COP|             0  UN |             0  UN |
|71921             |             0  COP|             0  UN |             0  UN |
|71925             |             0  COP|             0  UN |             0  UN |
|71927             |             0  COP|             0  UN |             0  UN |
|71928             |             0  COP|             0  UN |             0  UN |
|71929             |             0  COP|             0  UN |             0  UN |
|71930             |             0  COP|             0  UN |             0  UN |
|71948             |             0  COP|             0  UN |             0  UN |
|72132             |             0  COP|             0  UN |             0  UN |
|72306             |             0  COP|             0  UN |             0  UN |
|72523             |             0  COP|             0  UN |             0  UN |
|72536             |             0  COP|             0  UN |             0  UN |
|72537             |             0  COP|             0  UN |             0  UN |
|72538             |             0  COP|             0  UN |             0  UN |
|72539             |             0  COP|             0  UN |             0  UN |
|72669             |             0  COP|             0  UN |             0  UN |
|72961             |             0  COP|             0  UN |             0  UN |
|72963             |             0  COP|             0  UN |             0  UN |
|73290             |             0  COP|             0  UN |             0  UN |
|73291             |             0  COP|             0  UN |             0  UN |
|73294             |             0  COP|             0  UN |             0  UN |
|73295             |             0  COP|             0  UN |             0  UN |
|73296             |             0  COP|             0  UN |             0  UN |
|73297             |             0  COP|             0  UN |             0  UN |
|73298             |             0  COP|             0  UN |             0  UN |
|73307             |             0  COP|             0  UN |             0  UN |
|73317             |             0  COP|             0  UN |             0  UN |
|73494             |             0  COP|             0  UN |             0  UN |
|73498             |             0  COP|             0  UN |             0  UN |
|736601            |             0  COP|             0  KG |             0  KG |
|73840             |             0  COP|             0  UN |             0  UN |
|73841             |             0  COP|             0  UN |             0  UN |
|738806            |             0  COP|             0  KG |             0  KG |
|738906            |             0  COP|             0  KG |             0  KG |
|739106            |             0  COP|             0  KG |             0  KG |
|74033             |             0  COP|             0  UN |             0  UN |
|740604            |             0  COP|             0  KG |             0  KG |
|74402             |             0  COP|             0  UN |             0  UN |
|74403             |             0  COP|             0  UN |             0  UN |
|745307            |             0  COP|             0  KG |             0  KG |
|74540             |             0  COP|             0  UN |             0  UN |
|745404            |             0  COP|             0  KG |             0  KG |
|74584             |             0  COP|             0  UN |             0  UN |
|74586             |             0  COP|             0  UN |             0  UN |
|74587             |             0  COP|             0  UN |             0  UN |
|74588             |             0  COP|             0  UN |             0  UN |
|74589             |             0  COP|             0  UN |             0  UN |
|745907            |             0  COP|             0  KG |             0  KG |
|74815             |             0  COP|             0  UN |             0  UN |
|751507            |             0  COP|             0  KG |             0  KG |
|75163             |             0  COP|             0  UN |             0  UN |
|75269             |             0  COP|             0  UN |             0  UN |
|752704            |             0  COP|             0  KG |             0  KG |
|75293             |             0  COP|             0  UN |             0  UN |
|75295             |             0  COP|             0  UN |             0  UN |
|75296             |             0  COP|             0  UN |             0  UN |
|75297             |             0  COP|             0  UN |             0  UN |
|75298             |             0  COP|             0  UN |             0  UN |
|75299             |             0  COP|             0  UN |             0  UN |
|75313             |             0  COP|             0  UN |             0  UN |
|75362             |             0  COP|             0  UN |             0  UN |
|75372             |             0  COP|             0  UN |             0  UN |
|75386             |             0  COP|             0  UN |             0  UN |
|75397             |             0  COP|             0  UN |             0  UN |
|75407             |             0  COP|             0  UN |             0  UN |
|75408             |             0  COP|             0  UN |             0  UN |
|75462             |             0  COP|             0  UN |             0  UN |
|75463             |             0  COP|             0  UN |             0  UN |
|75508             |             0  COP|             0  UN |             0  UN |
|75512             |             0  COP|             0  UN |             0  UN |
|75514             |             0  COP|             0  UN |             0  UN |
|757104            |             0  COP|             0  KG |             0  KG |
|757204            |             0  COP|             0  KG |             0  KG |
|75731             |             0  COP|             0  UN |             0  UN |
|75758             |             0  COP|             0  UN |             0  UN |
|75813             |             0  COP|             0  UN |             0  UN |
|75814             |             0  COP|             0  UN |             0  UN |
|75863             |             0  COP|             0  UN |             0  UN |
|75907             |             0  COP|             0  UN |             0  UN |
|75908             |             0  COP|             0  UN |             0  UN |
|75909             |             0  COP|             0  UN |             0  UN |
|75910             |             0  COP|             0  UN |             0  UN |
|75911             |             0  COP|             0  UN |             0  UN |
|75912             |             0  COP|             0  UN |             0  UN |
|75913             |             0  COP|             0  UN |             0  UN |
|75933             |             0  COP|             0  UN |             0  UN |
|75935             |             0  COP|             0  UN |             0  UN |
|75994             |             0  COP|             0  UN |             0  UN |
|76025             |             0  COP|             0  UN |             0  UN |
|76026             |             0  COP|             0  UN |             0  UN |
|76027             |             0  COP|             0  UN |             0  UN |
|76035             |             0  COP|             0  UN |             0  UN |
|76047             |             0  COP|             0  UN |             0  UN |
|76052             |             0  COP|             0  UN |             0  UN |
|76073             |             0  COP|             0  UN |             0  UN |
|76074             |             0  COP|             0  UN |             0  UN |
|76077             |             0  COP|             0  UN |             0  UN |
|76107             |             0  COP|             0  UN |             0  UN |
|76109             |             0  COP|             0  UN |             0  UN |
|76110             |             0  COP|             0  UN |             0  UN |
|761104            |             0  COP|             0  KG |             0  KG |
|76111             |             0  COP|             0  UN |             0  UN |
|76112             |             0  COP|             0  UN |             0  UN |
|76183             |             0  COP|             0  UN |             0  UN |
|76189             |             0  COP|             0  UN |             0  UN |
|76190             |             0  COP|             0  UN |             0  UN |
|761907            |             0  COP|             0  KG |             0  KG |
|76192             |             0  COP|             0  UN |             0  UN |
|76193             |             0  COP|             0  UN |             0  UN |
|76194             |             0  COP|             0  UN |             0  UN |
|76195             |             0  COP|             0  UN |             0  UN |
|76196             |             0  COP|             0  UN |             0  UN |
|76198             |             0  COP|             0  UN |             0  UN |
|76199             |             0  COP|             0  UN |             0  UN |
|76200             |             0  COP|             0  UN |             0  UN |
|76201             |             0  COP|             0  UN |             0  UN |
|76202             |             0  COP|             0  UN |             0  UN |
|76208             |             0  COP|             0  UN |             0  UN |
|76209             |             0  COP|             0  UN |             0  UN |
|76220             |             0  COP|             0  UN |             0  UN |
|76221             |             0  COP|             0  UN |             0  UN |
|76222             |             0  COP|             0  UN |             0  UN |
|76225             |             0  COP|             0  UN |             0  UN |
|76226             |             0  COP|             0  UN |             0  UN |
|76227             |             0  COP|             0  UN |             0  UN |
|76313             |             0  COP|             0  UN |             0  UN |
|76375             |             0  COP|             0  UN |             0  UN |
|76442             |             0  COP|             0  UN |             0  UN |
|765106            |             0  COP|             0  KG |             0  KG |
|76520             |             0  COP|             0  UN |             0  UN |
|76521             |             0  COP|             0  UN |             0  UN |
|76522             |             0  COP|             0  UN |             0  UN |
|76523             |             0  COP|             0  UN |             0  UN |
|76554             |             0  COP|             0  UN |             0  UN |
|76573             |             0  COP|             0  UN |             0  UN |
|76574             |             0  COP|             0  UN |             0  UN |
|76579             |             0  COP|             0  UN |             0  UN |
|76808             |             0  COP|             0  UN |             0  UN |
|771904            |             0  COP|             0  KG |             0  KG |
|773604            |             0  COP|             0  KG |             0  KG |
|776006            |             0  COP|             0  KG |             0  KG |
|777507            |             0  COP|             0  KG |             0  KG |
